t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
1.469999999999999973e+00,1.934784199712313022e-08,1.809635236663438285e-01,-2.348069391342976726e-08,-1.651285485158637822e-01,-8.089011656084096457e-08,1.484604138322910050e+00,-1.102832642603362649e-07,2.411106848342713564e-08,2.172062025805432395e+00,-2.926138321107217596e-08,1.306896525755374683e-01,-1.008043760291634185e-07,-2.062936165904858843e+00,-1.374337942987253914e-07,-1.750852917814390286e-09,-1.577267775656338578e-01,2.124848934405605455e-09,-9.490179155573638670e-03,7.320025490385609652e-09,1.498024779707298748e-01,9.979912749184955957e-09
1.479999999999999982e+00,1.958885731654764236e-08,2.026755528665089567e-01,-2.377319200932573235e-08,-1.638221689009320969e-01,-8.189776161418056236e-08,1.463982936101212884e+00,-1.116570586177036246e-07,2.409121336137738772e-08,2.170273363612729156e+00,-2.923728687807890262e-08,1.305820315049776859e-01,-1.007213650588871132e-07,-2.061237367306072876e+00,-1.373206195233546161e-07,-2.220074684533591162e-09,-1.999969399963303640e-01,2.694300177778925413e-09,-1.203351022841939698e-02,9.281763828358576200e-09,1.899489589556001556e-01,1.265449051881372958e-08
1.489999999999999991e+00,1.982965063391702630e-08,2.243675828603375333e-01,-2.406542068177357568e-08,-1.625169926076812654e-01,-8.290447851376952748e-08,1.443380728312248618e+00,-1.130295875568752179e-07,2.406666915506562690e-08,2.168062282070658320e+00,-2.920749983537717667e-08,1.304489941077411896e-01,-1.006187498054781315e-07,-2.059137371990694465e+00,-1.371807168307885409e-07,-2.688646852495970395e-09,-2.422085828805922714e-01,3.262963062968539930e-09,-1.457332026959039066e-02,1.124078630173202281e-08,2.300398604554843018e-01,1.532536555656302946e-08
1.500000000000000000e+00,2.007017509316036607e-08,2.460353925867682090e-01,-2.435732306587541797e-08,-1.612132736109044284e-01,-8.391007136215126041e-08,1.422801523948126645e+00,-1.144005839968787956e-07,2.403744304801100970e-08,2.165429428311436144e+00,-2.917203080094260671e-08,1.302905793207843610e-01,-1.004965603020379417e-07,-2.056636794578581284e+00,-1.370141271672961235e-07,-3.156431915395401822e-09,-2.843493188691799678e-01,3.830670711234907476e-09,-1.710886395121419962e-02,1.319651801945959847e-08,2.700634174699161338e-01,1.799175407247332439e-08
1.510000000000000009e+00,2.031038391691724924e-08,2.676747680754301140e-01,-2.464884239225709377e-08,-1.599112654587587223e-01,-8.491434459094474387e-08,1.402249325266506474e+00,-1.157697813053943377e-07,2.400354359879563612e-08,2.162375573340759694e+00,-2.913089016153804638e-08,1.301068335343417426e-01,-1.003548323305779941e-07,-2.053736367339584312e+00,-1.368208993170451822e-07,-3.623292366925648647e-09,-3.264067606128438492e-01,4.397256243838354174e-09,-1.963939594541780354e-02,1.514838409049448648e-08,3.100078649984199797e-01,2.065287227658444952e-08
1.520000000000000018e+00,2.055023042028844355e-08,2.892815036853788602e-01,-2.493992200375602725e-08,-1.586112211982323161e-01,-8.591710301833374102e-08,1.381728126614097052e+00,-1.171369133771331884e-07,2.396498074106472836e-08,2.158901612037824602e+00,-2.908408997271381941e-08,1.298978105919268711e-01,-1.001936074220204356e-07,-2.050436940193565594e+00,-1.366010899021035077e-07,-4.089090700780521222e-09,-3.683685207623385582e-01,4.962552782039261980e-09,-2.216417092432843364e-02,1.709580962379006701e-08,3.498614380405243307e-01,2.330793637893651629e-08
1.530000000000000027e+00,2.078966802458640475e-08,3.108514033438245505e-01,-2.523050537210901218e-08,-1.573133933006122254e-01,-8.691815190655551714e-08,1.361241913250164082e+00,-1.185017147122164763e-07,2.392176578352664072e-08,2.155008563155325074e+00,-2.903164395880774272e-08,1.296635717903324436e-01,-1.000129328561981896e-07,-2.046739480710397352e+00,-1.363547633824389156e-07,-4.553689410653991199e-09,-4.102222119684331147e-01,5.526393447098207236e-09,-2.468244356007419718e-02,1.903821972830039683e-08,3.896123715957711675e-01,2.595616258957053610e-08
1.540000000000000036e+00,2.102865027108606574e-08,3.323802817848766633e-01,-2.552053611464023331e-08,-1.560180335869508772e-01,-8.791729701939050099e-08,1.340794660170019359e+00,-1.198639204945548718e-07,2.387391140995263129e-08,2.150697569319433455e+00,-2.897356751294482868e-08,1.294041858796289857e-01,-9.981286166185397618e-08,-2.042645074109943337e+00,-1.360819920559178441e-07,-5.016950990239628221e-09,-4.519554468818606785e-01,6.088611360275282386e-09,-2.719346852478102955e-02,2.097503951297785689e-08,4.292489006636685533e-01,2.859676711852525389e-08
1.550000000000000044e+00,2.126713083477533449e-08,3.538639657882702849e-01,-2.580995801094900663e-08,-1.547253931535336746e-01,-8.891434467965092713e-08,1.320390330928528977e+00,-1.212232666702269808e-07,2.382143167917715976e-08,2.145969897029827322e+00,-2.890987769703764241e-08,1.291197290631665162e-01,-9.959345261664155624e-08,-2.038154923262083251e+00,-1.357828560583072064e-07,-5.478737933231452331e-09,-4.935558381533945993e-01,6.649039642831121677e-09,-2.969650049057729474e-02,2.290569408677669754e-08,4.687592602437625766e-01,3.122896617584196561e-08
1.560000000000000053e+00,2.150506353810581040e-08,3.752982954181076636e-01,-2.609871501959775112e-08,-1.534357222973461166e-01,-8.990910182667021933e-08,1.300032876463608433e+00,-1.225794900258587307e-07,2.376434202509766240e-08,2.140826936659669055e+00,-2.884059324178606692e-08,1.288102849975733544e-01,-9.935477024712483170e-08,-2.033270348686695428e+00,-1.354574433632729614e-07,-5.938912733323194058e-09,-5.350109984337824143e-01,7.207511416026011937e-09,-3.219079412958979897e-02,2.482960855864996807e-08,5.081316853355749563e-01,3.385197597156031618e-08
1.570000000000000062e+00,2.174240236474337155e-08,3.966791252615882168e-01,-2.638675129479979849e-08,-1.521492704415410291e-01,-9.090137607379195054e-08,1.279726233919725065e+00,-1.239323282670021223e-07,2.370265925667470429e-08,2.135270202455618715e+00,-2.876573454667744201e-08,1.284759447927568410e-01,-9.909688482877841445e-08,-2.027992788553666603e+00,-1.351058497823811198e-07,-6.397337884208679057e-09,-5.763085403737799872e-01,7.763859801120354150e-09,-3.467560411394585151e-02,2.674620803755112143e-08,5.473544109386352385e-01,3.646501271572051298e-08
1.580000000000000071e+00,2.197910147331879178e-08,4.180023256677443122e-01,-2.667401120310727892e-08,-1.508662860609058798e-01,-9.189097576585889543e-08,1.259474325471399148e+00,-1.252815200965141921e-07,2.363640155793185687e-08,2.129301332537824720e+00,-2.868532367998645182e-08,1.281168070119028390e-01,-9.881987238598717643e-08,-2.022323798682886142e+00,-1.347281789650969234e-07,-6.853875879581750354e-09,-6.174360766241451248e-01,8.317917919374567493e-09,-3.715018511577287269e-02,2.865491763243366682e-08,5.864156720524748012e-01,3.906729261836283288e-08
1.590000000000000080e+00,2.221511521117844045e-08,4.392637839861801563e-01,-2.696043934009903334e-08,-1.495870166073297036e-01,-9.287771003670241386e-08,1.239281057146699450e+00,-1.266268052929363858e-07,2.356558848795580053e-08,2.122922088899932280e+00,-2.859938437877522077e-08,1.277329776714760667e-01,-9.852381469204663341e-08,-2.016265052544249592e+00,-1.343245423987854538e-07,-7.308389213136235259e-09,-6.583812198356338019e-01,8.869518892049058738e-09,-3.961379180719818566e-02,3.055516245225106382e-08,6.253037036766233570e-01,4.165803188952748658e-08
1.600000000000000089e+00,2.245039812813484326e-08,4.604594058058026906e-01,-2.724598054706845620e-08,-1.483117084352706117e-01,-9.386138886663123871e-08,1.219150317650746551e+00,-1.279679247888731376e-07,2.349024098089622203e-08,2.116134357409073186e+00,-2.850794204889321096e-08,1.273245702412198199e-01,-9.820879926916256121e-08,-2.009818341257654684e+00,-1.338950594087112091e-07,-7.760740378565833696e-09,-6.991315826589906690e-01,9.418495840404071703e-09,-4.206567886034841969e-02,3.244636760595622605e-08,6.640067408105997382e-01,4.423644673925394363e-08
1.610000000000000098e+00,2.268490499021735226e-08,4.815851161935575941e-01,-2.753057992771137133e-08,-1.470406067272228001e-01,-9.484182313992081967e-08,1.199085977189211505e+00,-1.293046207493711106e-07,2.341038134596593030e-08,2.108940147805877796e+00,-2.841102376497734466e-08,1.268917056441563052e-01,-9.787491938845140594e-08,-2.002985573593007107e+00,-1.334398571580384211e-07,-8.210791869564545854e-09,-7.396747777449875771e-01,9.964681885700222436e-09,-4.450510094735184857e-02,3.432795820250333770e-08,7.025130184539488676e-01,4.680175337758340071e-08
1.620000000000000107e+00,2.291859079342273974e-08,5.026368609331635096e-01,-2.781418286481389785e-08,-1.457739554191839204e-01,-9.581882470230221698e-08,1.179091886291818048e+00,-1.306366366502979881e-07,2.332603326744072080e-08,2.101341593704462163e+00,-2.830865827045186528e-08,1.264345122565861679e-01,-9.752227406993983406e-08,-1.995768775970212738e+00,-1.329590706478307120e-07,-8.658406179826056768e-09,-7.799984177443678446e-01,1.050791014919773986e-08,-4.693131274033501832e-02,3.619935935084524623e-08,7.408107716061881343e-01,4.935316801455523474e-08
1.630000000000000115e+00,2.315141077746585169e-08,5.236106077638467138e-01,-2.809673503694031613e-08,-1.445119971261223379e-01,-9.679220641845127311e-08,1.159171874635841037e+00,-1.319637173567215552e-07,2.323722180465954093e-08,2.093340952592442239e+00,-2.820087597752850282e-08,1.259531259080891863e-01,-9.715096808256528821e-08,-1.988170092459187632e+00,-1.324528427170516495e-07,-9.103445803044192093e-09,-8.200901153078874461e-01,1.104801375215702331e-08,-4.934356891142524515e-02,3.805999615993540127e-08,7.788882352668473619e-01,5.188990686020964978e-08
1.640000000000000124e+00,2.338332043953028110e-08,5.445023476190817835e-01,-2.837818243512102635e-08,-1.432549730674439470e-01,-9.776178222947795647e-08,1.139329749869602448e+00,-1.332856092012889932e-07,2.314397339202434780e-08,2.084940605830922333e+00,-2.808770896720633164e-08,1.254476898815236330e-01,-9.676111194417551076e-08,-1.980191784779850250e+00,-1.319213240425641910e-07,-9.545773232912858548e-09,-8.599374830863096841e-01,1.158482581583857303e-08,-5.174112413275028244e-02,3.990929373872758997e-08,8.167336444354632574e-01,5.441118612458729329e-08
1.650000000000000133e+00,2.361427554801893209e-08,5.653080958653193822e-01,-2.865847137954032512e-08,-1.420031229924597349e-01,-9.872736721041518907e-08,1.119569296435976913e+00,-1.346020600626055377e-07,2.304631583900013464e-08,2.076143058654496887e+00,-2.796919098927178693e-08,1.249183549130263027e-01,-9.635282192152854383e-08,-1.971836232302120129e+00,-1.313646731391306842e-07,-9.985250963125804034e-09,-8.995281337303835389e-01,1.211817946150269569e-08,-5.412323307643704395e-02,4.174667719617493110e-08,8.543352341115586501e-01,5.691622201772791936e-08
1.660000000000000142e+00,2.384423215630464028e-08,5.860238935407198202e-01,-2.893754853622426144e-08,-1.407566851058532076e-01,-9.968877762770784605e-08,1.099894274395893046e+00,-1.359128194436131899e-07,2.294427833011502681e-08,2.066950940171258910e+00,-2.784535746229879050e-08,1.243652791920131923e-01,-9.592622003029327191e-08,-1.963105932045928315e+00,-1.307830563594135547e-07,-1.042174148737683766e-08,-9.388496798908635421e-01,1.264790781040977078e-08,-5.648915041461273490e-02,4.357157164123080151e-08,8.916812392946620314e-01,5.940423074967161958e-08
1.669999999999999929e+00,2.407314661648086264e-08,6.066458085938946088e-01,-2.921536093372859863e-08,-1.395158959931471210e-01,-1.006458309967021789e-07,1.080308418251827440e+00,-1.372176385499704081e-07,2.283789142496016924e-08,2.057367003362790214e+00,-2.771624547364859524e-08,1.237886283611787236e-01,-9.548143403504877333e-08,-1.954003498681206041e+00,-1.301766478939745122e-07,-1.085510729935980328e-08,-9.778897342185073338e-01,1.317384398382022243e-08,-5.883813081940478251e-02,4.538340218284872363e-08,9.287598949843044460e-01,6.187442853045870390e-08
1.679999999999999938e+00,2.430097559311233755e-08,6.271699371226444608e-01,-2.949185597982671665e-08,-1.382809905461706290e-01,-1.015983461391349872e-07,1.060815435771303328e+00,-1.385162703684309244e-07,2.272718705818975629e-08,2.047394125084163630e+00,-2.758189377946985132e-08,1.231885755164960072e-01,-9.501859744928461146e-08,-1.944531664527889392e+00,-1.295456297712748151e-07,-1.128521089276851001e-08,-1.016635909364069557e+00,1.369582110299443177e-08,-6.116942896294041282e-02,4.718159392998207433e-08,9.655594361800143854e-01,6.432603157012925729e-08
1.689999999999999947e+00,2.452767607698555630e-08,6.475924046126764200e-01,-2.976698147819727948e-08,-1.370522018885272919e-01,-1.025461432406220754e-07,1.041419006810403225e+00,-1.398084697452220595e-07,2.261219853952106144e-08,2.037035306063946116e+00,-2.744234280469861939e-08,1.225653012072169812e-01,-9.453784953540088762e-08,-1.934693279555919965e+00,-1.288901918576754822e-07,-1.171191476129680335e-08,-1.055075817978307740e+00,1.421367228919281964e-08,-6.348229951734704612e-02,4.896557199158437603e-08,1.002068097881323006e+00,6.675825607872358309e-08
1.699999999999999956e+00,2.475320539885958197e-08,6.679093671763614015e-01,-3.004068564511237573e-08,-1.358297613010613081e-01,-1.034890439081482057e-07,1.022122782137252273e+00,-1.410939934644247839e-07,2.249296055373444069e-08,2.026293670904199207e+00,-2.729763464305838053e-08,1.219189934358724109e-01,-9.403933530470818818e-08,-1.924491311385245984e+00,-1.282105318574371341e-07,-1.213508139863849242e-08,-1.093197072711976636e+00,1.472723066367577213e-08,-6.577599715475190845e-02,5.073476147660901882e-08,1.038274115087758798e+00,6.917031826628179274e-08
1.709999999999999964e+00,2.497752124321655069e-08,6.881170127914508772e-01,-3.031291712612517606e-08,-1.346138981473254670e-01,-1.044268712275555415e-07,1.002930382255532216e+00,-1.423726003263517149e-07,2.236950916067326629e-08,2.015172468080472346e+00,-2.714781305705995354e-08,1.212498476582715146e-01,-9.352320551742743893e-08,-1.913928845285815861e+00,-1.275068553127198078e-07,-1.255457329848735655e-08,-1.130987286215828114e+00,1.523632934770363066e-08,-6.804977654728208702e-02,5.248858749400924060e-08,1.074165722798847700e+00,7.156143434284381238e-08
1.719999999999999973e+00,2.520058166201236810e-08,7.082115625398237579e-01,-3.058362501275795136e-08,-1.334048397990479085e-01,-1.053594498210331368e-07,9.838453962279709586e-01,-1.436440512259268865e-07,2.224188179524402609e-08,2.003675069941812659e+00,-2.699292347800162395e-08,1.205580667835025876e-01,-9.298961668269023597e-08,-1.903009084177588184e+00,-1.267793756035834594e-07,-1.297025295453727102e-08,-1.168434071140622477e+00,1.574080146253685743e-08,-7.030289236706513400e-02,5.422647515273870276e-08,1.109731156014122977e+00,7.393082051845009756e-08
1.729999999999999982e+00,2.542234508842729995e-08,7.281892718462137370e-01,-3.085275885918984934e-08,-1.322028115615996591e-01,-1.062866059046057905e-07,9.648713804998503285e-01,-1.449081092310642233e-07,2.211011726741621098e-08,1.991804972710754962e+00,-2.683301300596900509e-08,1.198438611739323090e-01,-9.243873105853842221e-08,-1.891735348630521507e+00,-1.260283139479872234e-07,-1.338198286048191590e-08,-1.205525040137102710e+00,1.624048012943567309e-08,-7.253459928622760233e-02,5.594784956175023953e-08,1.144958649733102574e+00,7.627769300314003179e-08
1.739999999999999991e+00,2.564277035061669836e-08,7.480464317169548405e-01,-3.112026869894491594e-08,-1.310080365994611973e-01,-1.072081673456236280e-07,9.460118577224951864e-01,-1.461645396610471512e-07,2.197425576222241417e-08,1.979565796483328421e+00,-2.666813040983514392e-08,1.191074486452062819e-01,-9.187071665192440500e-08,-1.880111076864581232e+00,-1.252538994017901798e-07,-1.378962551001533027e-08,-1.242247805856043774e+00,1.673519846966074167e-08,-7.474415197689794621e-02,5.765213582999818729e-08,1.179836438955333966e+00,7.860126800695502353e-08
1.750000000000000000e+00,2.586181668546140047e-08,7.677793699786941151e-01,-3.138610506157966352e-08,-1.298207358616911000e-01,-1.081239637202501880e-07,9.272703155767936245e-01,-1.474131101649063562e-07,2.183433883975829152e-08,1.966961285229056333e+00,-2.649832612726049793e-08,1.183490544662488819e-01,-9.128574721871114287e-08,-1.868139824749738720e+00,-1.244563688587509047e-07,-1.419304339683114457e-08,-1.278589980948184435e+00,1.722478960447222426e-08,-7.693080511120244103e-02,5.933875906643518173e-08,1.214352758680330435e+00,8.090076173993413865e-08
1.760000000000000009e+00,2.607944375231869956e-08,7.873844525171584952e-01,-3.165021898937138675e-08,-1.286411280073911645e-01,-1.090338263709529702e-07,9.086502055966696467e-01,-1.486535907998006139e-07,2.169040943518253832e-08,1.953995306790951680e+00,-2.632365226469287884e-08,1.175689113592630480e-01,-9.068400226367190734e-08,-1.855825265805967073e+00,-1.236359670505274961e-07,-1.459209901462331513e-08,-1.314539178064292546e+00,1.770908665513068233e-08,-7.909381336126911077e-02,6.100714438001520852e-08,1.248495843907632796e+00,8.317539041211833564e-08
1.770000000000000018e+00,2.629561164677263785e-08,8.068580845158586090e-01,-3.191256205400558520e-08,-1.274694293311757765e-01,-1.099375884639910720e-07,8.901549419926095830e-01,-1.498857541093939385e-07,2.154251185871690256e-08,1.940671852885519355e+00,-2.614416259736749896e-08,1.167672594997304220e-01,-9.006566704049041523e-08,-1.843171191203244685e+00,-1.227929465466776011e-07,-1.498665485708552701e-08,-1.350083009855111094e+00,1.818792274289634644e-08,-8.123243139922449452e-02,6.265671687969112836e-08,1.282253929636758549e+00,8.542437023354698476e-08
